"No.","Time","Source","Destination","Protocol","Length","Info"
"403","17.039812","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=216911 Win=63014 Len=0"
"404","17.056730","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [ACK] Seq=216911 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"405","17.086104","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=218371 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"406","17.086166","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=219831 Win=64240 Len=0"
"407","17.087144","23.40.207.58","192.168.99.4","TCP","1280","80  >  50282 [PSH, ACK] Seq=219831 Ack=409 Win=32360 Len=1226 [TCP segment of a reassembled PDU]"
"408","17.139555","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [ACK] Seq=221057 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"409","17.139555","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [ACK] Seq=222517 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"410","17.139618","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=223977 Win=64240 Len=0"
"411","17.143531","23.40.207.58","192.168.99.4","HTTP","753","HTTP/1.1 200 OK  (application/x-chrome-extension)"
"412","17.167344","192.229.211.108","192.168.99.4","TCP","60","80  >  50284 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"413","17.167417","192.168.99.4","192.229.211.108","TCP","54","50284  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"414","17.171008","192.168.99.4","192.229.211.108","HTTP","288","GET /MFEwTzBNMEswSTAJBgUrDgMCGgUABBTrjrydRyt%2BApF3GSPypfHBxR5XtQQUs9tIpPmhxdiuNkHMEWNpYim8S8YCEAZuec12JMYxMMd6vraou5Q%3D HTTP/1.1 "
"415","17.201893","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=224676 Win=63541 Len=0"
"416","17.215125","192.229.211.108","192.168.99.4","OCSP","633","Response"
"417","17.289569","192.168.99.4","192.229.211.108","TCP","54","50284  >  80 [ACK] Seq=235 Ack=580 Win=63661 Len=0"
"418","17.293784","192.168.99.4","23.48.104.51","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"419","17.294841","192.168.99.4","23.48.104.51","TLSv1.2","476","Application Data"
"420","17.296261","23.48.104.51","192.168.99.4","TCP","60","443  >  50283 [ACK] Seq=3724 Ack=730 Win=32039 Len=0"
"421","17.410496","23.48.104.51","192.168.99.4","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"422","17.410574","192.168.99.4","23.48.104.51","TCP","54","50283  >  443 [ACK] Seq=730 Ack=3966 Win=65535 Len=0"
"423","17.424539","23.48.104.51","192.168.99.4","TCP","1514","443  >  50283 [ACK] Seq=3966 Ack=730 Win=32039 Len=1460 [TCP segment of a reassembled PDU]"
"424","17.424585","192.168.99.4","23.48.104.51","TCP","54","50283  >  443 [ACK] Seq=730 Ack=5426 Win=65535 Len=0"
"425","17.425150","23.48.104.51","192.168.99.4","TLSv1.2","787","Application Data"
"426","17.425179","192.168.99.4","23.48.104.51","TCP","54","50283  >  443 [ACK] Seq=730 Ack=6159 Win=65535 Len=0"
"427","17.753507","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=10/2560, ttl=64 (reply in 428)"
"428","17.753624","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=10/2560, ttl=128 (request in 427)"
"429","18.762333","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=11/2816, ttl=64 (reply in 430)"
"430","18.762450","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=11/2816, ttl=128 (request in 429)"
"431","19.766011","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=12/3072, ttl=64 (reply in 432)"
"432","19.766131","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=12/3072, ttl=128 (request in 431)"
"433","20.765966","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=13/3328, ttl=64 (reply in 434)"
"434","20.766072","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=13/3328, ttl=128 (request in 433)"
"435","20.771270","192.168.99.4","131.253.33.239","TCP","66","50285  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"436","20.789758","131.253.33.239","192.168.99.4","TCP","60","443  >  50285 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"437","20.789921","192.168.99.4","131.253.33.239","TCP","54","50285  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"438","20.790966","192.168.99.4","131.253.33.239","TLSv1.2","656","Client Hello (SNI=edge.microsoft.com)"
"439","20.829129","131.253.33.239","192.168.99.4","TCP","1514","443  >  50285 [ACK] Seq=1 Ack=603 Win=32166 Len=1460 [TCP segment of a reassembled PDU]"
"440","20.829129","131.253.33.239","192.168.99.4","TCP","1514","443  >  50285 [ACK] Seq=1461 Ack=603 Win=32166 Len=1460 [TCP segment of a reassembled PDU]"
"441","20.829289","192.168.99.4","131.253.33.239","TCP","54","50285  >  443 [ACK] Seq=603 Ack=2921 Win=64240 Len=0"
"442","20.831028","131.253.33.239","192.168.99.4","TCP","1280","443  >  50285 [PSH, ACK] Seq=2921 Ack=603 Win=32166 Len=1226 [TCP segment of a reassembled PDU]"
"443","20.834785","131.253.33.239","192.168.99.4","TCP","1514","443  >  50285 [PSH, ACK] Seq=4147 Ack=603 Win=32166 Len=1460 [TCP segment of a reassembled PDU]"
"444","20.835060","192.168.99.4","131.253.33.239","TCP","54","50285  >  443 [ACK] Seq=603 Ack=5607 Win=64240 Len=0"
"445","20.835743","131.253.33.239","192.168.99.4","TLSv1.2","394","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"446","20.836477","192.168.99.4","131.253.33.239","TCP","54","50285  >  443 [FIN, ACK] Seq=603 Ack=5947 Win=63900 Len=0"
"447","20.837200","131.253.33.239","192.168.99.4","TCP","60","443  >  50285 [ACK] Seq=5947 Ack=604 Win=32165 Len=0"
"448","20.837404","192.168.99.4","131.253.33.239","TCP","54","50285  >  443 [RST, ACK] Seq=604 Ack=5947 Win=0 Len=0"
"449","20.840611","192.168.99.4","131.253.33.239","TCP","66","50286  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"450","20.911922","131.253.33.239","192.168.99.4","TCP","60","443  >  50286 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"451","20.912006","192.168.99.4","131.253.33.239","TCP","54","50286  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"452","20.913000","192.168.99.4","131.253.33.239","TLSv1.2","624","Client Hello (SNI=edge.microsoft.com)"
"453","20.928907","131.253.33.239","192.168.99.4","TCP","1436","443  >  50286 [PSH, ACK] Seq=1 Ack=571 Win=32198 Len=1382 [TCP segment of a reassembled PDU]"
"454","20.944877","131.253.33.239","192.168.99.4","TCP","1514","443  >  50286 [ACK] Seq=1383 Ack=571 Win=32198 Len=1460 [TCP segment of a reassembled PDU]"
"455","20.944983","192.168.99.4","131.253.33.239","TCP","54","50286  >  443 [ACK] Seq=571 Ack=2843 Win=64240 Len=0"
"456","20.947473","131.253.33.239","192.168.99.4","TCP","1358","443  >  50286 [PSH, ACK] Seq=2843 Ack=571 Win=32198 Len=1304 [TCP segment of a reassembled PDU]"
"457","20.947473","131.253.33.239","192.168.99.4","TCP","1514","443  >  50286 [ACK] Seq=4147 Ack=571 Win=32198 Len=1460 [TCP segment of a reassembled PDU]"
"458","20.947526","192.168.99.4","131.253.33.239","TCP","54","50286  >  443 [ACK] Seq=571 Ack=5607 Win=64240 Len=0"
"459","20.948234","131.253.33.239","192.168.99.4","TLSv1.2","394","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"460","20.968148","192.168.99.4","131.253.33.239","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"461","20.969294","192.168.99.4","131.253.33.239","TLSv1.2","153","Application Data"
"462","20.969780","131.253.33.239","192.168.99.4","TCP","60","443  >  50286 [ACK] Seq=5947 Ack=828 Win=31941 Len=0"
"463","20.970099","192.168.99.4","131.253.33.239","TLSv1.2","520","Application Data"
"464","20.970262","192.168.99.4","131.253.33.239","TLSv1.2","1478","Application Data"
"465","20.970855","131.253.33.239","192.168.99.4","TCP","60","443  >  50286 [ACK] Seq=5947 Ack=2718 Win=32768 Len=0"
"466","20.985924","131.253.33.239","192.168.99.4","TLSv1.2","465","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"467","20.986271","192.168.99.4","131.253.33.239","TLSv1.2","92","Application Data"
"468","20.992735","131.253.33.239","192.168.99.4","TLSv1.2","653","Application Data, Application Data, Application Data"
"469","21.047875","192.168.99.4","131.253.33.239","TCP","54","50286  >  443 [ACK] Seq=2756 Ack=6957 Win=62890 Len=0"
"470","21.185973","192.168.99.4","131.253.33.239","TCP","54","50286  >  443 [FIN, ACK] Seq=2756 Ack=6957 Win=62890 Len=0"
"471","21.186480","131.253.33.239","192.168.99.4","TCP","60","443  >  50286 [ACK] Seq=6957 Ack=2757 Win=32729 Len=0"
"472","21.326881","131.253.33.239","192.168.99.4","TCP","60","443  >  50286 [FIN, ACK] Seq=6957 Ack=2757 Win=32729 Len=0"
"473","21.326921","192.168.99.4","131.253.33.239","TCP","54","50286  >  443 [ACK] Seq=2757 Ack=6958 Win=62890 Len=0"
"474","21.467480","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [FIN, ACK] Seq=409 Ack=224676 Win=63541 Len=0"
"475","21.468132","23.40.207.58","192.168.99.4","TCP","60","80  >  50282 [ACK] Seq=224676 Ack=410 Win=32359 Len=0"
"476","21.481207","192.168.99.4","199.111.115.11","DNS","101","Standard query 0x634c A msedge.b.tlu.dl.delivery.mp.microsoft.com"
"477","21.494171","199.111.115.11","192.168.99.4","DNS","278","Standard query response 0x634c A msedge.b.tlu.dl.delivery.mp.microsoft.com CNAME cdp-tlu-shim.trafficmanager.net CNAME wildcard.f.tlu.dl.delivery.mp.microsoft.com.edgesuite.net CNAME a1847.dscd.akamai.net A 23.40.207.66 A 23.40.207.58"
"478","21.501007","192.168.99.4","23.40.207.66","TCP","66","50287  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"479","21.515901","23.40.207.58","192.168.99.4","TCP","60","80  >  50282 [FIN, ACK] Seq=224676 Ack=410 Win=32359 Len=0"
"480","21.515940","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=410 Ack=224677 Win=63541 Len=0"
"481","21.534536","23.40.207.66","192.168.99.4","TCP","60","80  >  50287 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"482","21.534614","192.168.99.4","23.40.207.66","TCP","54","50287  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"483","21.538304","192.168.99.4","23.40.207.66","HTTP","409","HEAD /filestreamingservice/files/b6784df7-c744-43b7-ad1e-24d3b6b3457d?P1=1706050867&P2=404&P3=2&P4=C34qaRPxpo1rV6nA2xIRo%2bZHqyKgLHJjnMrt8JDtNU953PJ%2fm80RzPz0cdTnPJ%2blvYWT52D7mCktMa74YiIKVw%3d%3d HTTP/1.1 "
"484","21.594125","23.40.207.66","192.168.99.4","HTTP","852","HTTP/1.1 200 OK "
"485","21.648825","192.168.99.4","23.40.207.66","TCP","54","50287  >  80 [ACK] Seq=356 Ack=799 Win=63442 Len=0"
"486","21.662847","192.168.99.4","23.40.207.66","TCP","54","50287  >  80 [FIN, ACK] Seq=356 Ack=799 Win=63442 Len=0"
"487","21.666371","23.40.207.66","192.168.99.4","TCP","60","80  >  50287 [ACK] Seq=799 Ack=357 Win=32412 Len=0"
"488","21.725688","23.40.207.66","192.168.99.4","TCP","60","80  >  50287 [FIN, ACK] Seq=799 Ack=357 Win=32412 Len=0"
"489","21.725735","192.168.99.4","23.40.207.66","TCP","54","50287  >  80 [ACK] Seq=357 Ack=800 Win=63442 Len=0"
"490","21.768736","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=14/3584, ttl=64 (reply in 491)"
"491","21.768829","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=14/3584, ttl=128 (request in 490)"
"492","21.955478","192.168.99.4","23.40.207.66","TCP","66","50288  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"493","21.982846","23.40.207.66","192.168.99.4","TCP","60","80  >  50288 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"494","21.982936","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"495","22.040603","192.168.99.4","23.40.207.66","HTTP","483","GET /filestreamingservice/files/b6784df7-c744-43b7-ad1e-24d3b6b3457d?P1=1706050867&P2=404&P3=2&P4=C34qaRPxpo1rV6nA2xIRo%2bZHqyKgLHJjnMrt8JDtNU953PJ%2fm80RzPz0cdTnPJ%2blvYWT52D7mCktMa74YiIKVw%3d%3d HTTP/1.1 "
"496","22.073345","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=1 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"497","22.091398","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=1461 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"498","22.091451","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=2921 Win=64240 Len=0"
"499","22.095827","23.40.207.66","192.168.99.4","TCP","1280","80  >  50288 [PSH, ACK] Seq=2921 Ack=430 Win=32339 Len=1226 [TCP segment of a reassembled PDU]"
"500","22.112791","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=4147 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"501","22.112791","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=5607 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"502","22.112847","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=7067 Win=64240 Len=0"
"503","22.113652","23.40.207.66","192.168.99.4","TCP","1280","80  >  50288 [PSH, ACK] Seq=7067 Ack=430 Win=32339 Len=1226 [TCP segment of a reassembled PDU]"
"504","22.113692","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=8293 Win=63014 Len=0"
"505","22.116947","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=8293 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"506","22.127187","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=9753 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"507","22.128371","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=11213 Win=64240 Len=0"
"508","22.133233","23.40.207.66","192.168.99.4","TCP","1280","80  >  50288 [PSH, ACK] Seq=11213 Ack=430 Win=32339 Len=1226 [TCP segment of a reassembled PDU]"
"509","22.133233","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=12439 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"510","22.133289","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=13899 Win=64240 Len=0"
"511","22.133826","23.40.207.66","192.168.99.4","TCP","1358","80  >  50288 [PSH, ACK] Seq=13899 Ack=430 Win=32339 Len=1304 [TCP segment of a reassembled PDU]"
"512","22.161394","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=15203 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"513","22.161394","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=16663 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"514","22.161450","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=18123 Win=64240 Len=0"
"515","22.163617","23.40.207.66","192.168.99.4","TCP","1280","80  >  50288 [PSH, ACK] Seq=18123 Ack=430 Win=32339 Len=1226 [TCP segment of a reassembled PDU]"
"516","22.163657","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=19349 Win=63014 Len=0"
"517","22.173761","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=19349 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"518","22.181041","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=20809 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"519","22.181041","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=22269 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"520","22.181110","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=23729 Win=64240 Len=0"
"521","22.181792","23.40.207.66","192.168.99.4","TCP","1202","80  >  50288 [PSH, ACK] Seq=23729 Ack=430 Win=32339 Len=1148 [TCP segment of a reassembled PDU]"
"522","22.181816","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=24877 Win=63092 Len=0"
"523","22.186161","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=24877 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"524","22.192300","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=26337 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"525","22.192300","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=27797 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"526","22.192385","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=29257 Win=64240 Len=0"
"527","22.192968","23.40.207.66","192.168.99.4","TCP","1202","80  >  50288 [PSH, ACK] Seq=29257 Ack=430 Win=32339 Len=1148 [TCP segment of a reassembled PDU]"
"528","22.192997","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=30405 Win=63092 Len=0"
"529","22.194239","23.40.207.66","192.168.99.4","TCP","1436","80  >  50288 [PSH, ACK] Seq=30405 Ack=430 Win=32339 Len=1382 [TCP segment of a reassembled PDU]"
"530","22.198358","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=31787 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"531","22.198408","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=33247 Win=64240 Len=0"
"532","22.200280","23.40.207.66","192.168.99.4","TCP","1358","80  >  50288 [PSH, ACK] Seq=33247 Ack=430 Win=32339 Len=1304 [TCP segment of a reassembled PDU]"
"533","22.206507","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=34551 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"534","22.206546","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=36011 Win=64240 Len=0"
"535","22.209181","23.40.207.66","192.168.99.4","TCP","1358","80  >  50288 [PSH, ACK] Seq=36011 Ack=430 Win=32339 Len=1304 [TCP segment of a reassembled PDU]"
"536","22.215615","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=37315 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"537","22.215615","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=38775 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"538","22.215667","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=40235 Win=64240 Len=0"
"539","22.216159","23.40.207.66","192.168.99.4","TCP","1280","80  >  50288 [PSH, ACK] Seq=40235 Ack=430 Win=32339 Len=1226 [TCP segment of a reassembled PDU]"
"540","22.216178","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=41461 Win=63014 Len=0"
"541","22.218372","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=41461 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"542","22.221989","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=42921 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"543","22.221989","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=44381 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"544","22.222156","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=45841 Win=64240 Len=0"
"545","22.226288","23.40.207.66","192.168.99.4","TCP","1202","80  >  50288 [PSH, ACK] Seq=45841 Ack=430 Win=32339 Len=1148 [TCP segment of a reassembled PDU]"
"546","22.226337","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=46989 Win=63092 Len=0"
"547","22.231672","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=46989 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"548","22.243384","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=48449 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"549","22.243384","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=49909 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"550","22.243488","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=51369 Win=64240 Len=0"
"551","22.245160","23.40.207.66","192.168.99.4","TCP","1202","80  >  50288 [PSH, ACK] Seq=51369 Ack=430 Win=32339 Len=1148 [TCP segment of a reassembled PDU]"
"552","22.245279","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=52517 Win=63092 Len=0"
"553","22.251070","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=52517 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"554","22.263941","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=53977 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"555","22.263984","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=55437 Win=64240 Len=0"
"556","22.265055","23.40.207.66","192.168.99.4","TCP","1280","80  >  50288 [PSH, ACK] Seq=55437 Ack=430 Win=32339 Len=1226 [TCP segment of a reassembled PDU]"
"557","22.267125","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=56663 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"558","22.267125","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=58123 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"559","22.267161","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=59583 Win=64240 Len=0"
"560","22.267554","23.40.207.66","192.168.99.4","TCP","1280","80  >  50288 [PSH, ACK] Seq=59583 Ack=430 Win=32339 Len=1226 [TCP segment of a reassembled PDU]"
"561","22.267574","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=60809 Win=63014 Len=0"
"562","22.269620","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=60809 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"563","22.269620","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=62269 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"564","22.269657","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=63729 Win=64240 Len=0"
"565","22.270769","23.40.207.66","192.168.99.4","TCP","1280","80  >  50288 [PSH, ACK] Seq=63729 Ack=430 Win=32339 Len=1226 [TCP segment of a reassembled PDU]"
"566","22.279310","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=64955 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"567","22.279310","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=66415 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"568","22.279310","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=67875 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"569","22.279310","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=69335 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"570","22.279310","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=70795 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"571","22.279310","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=72255 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"572","22.279310","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=73715 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"573","22.279310","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=75175 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"574","22.279377","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=76635 Win=64240 Len=0"
"575","22.280317","23.40.207.66","192.168.99.4","TCP","812","80  >  50288 [PSH, ACK] Seq=76635 Ack=430 Win=32339 Len=758 [TCP segment of a reassembled PDU]"
"576","22.280348","192.168.99.4","23.40.207.66","TCP","54","50288  >  80 [ACK] Seq=430 Ack=77393 Win=63482 Len=0"
"577","22.281930","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=77393 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"578","22.289908","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [PSH, ACK] Seq=78853 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"579","22.289908","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=80313 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"580","22.289908","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=81773 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
"581","22.289908","23.40.207.66","192.168.99.4","TCP","1514","80  >  50288 [ACK] Seq=83233 Ack=430 Win=32339 Len=1460 [TCP segment of a reassembled PDU]"
